-0.40385,1.3276,0.13607,0.050061,4.8135,5.2912,0.0037019,0.89541
1.1864,1.2363,0.21684,0.28154,5.0561,4.7109,-0.00014249,0.49998
1.3295,1.2775,0.14362,0.36607,4.7398,5.2453,-0.0095117,0.55529
1.4722,1.2496,0.16368,0.3949,4.6792,4.9555,0.0014244,0.43664
2.2606,1.2946,0.16834,0.54691,5.0285,4.9476,-0.0019669,0.80402
0.50642,1.234,0.19191,0.18355,4.7696,4.4944,0.00041521,0.79775
-1.2001,1.3175,0.19909,-0.17678,5.1502,5.2062,0.0055411,0.39817
1.1976,1.3726,0.1999,0.30049,5.3111,5.0229,0.0062018,0.8905
1.8681,1.3283,0.20513,0.43265,5.2723,4.8678,-0.011299,0.89012
1.6357,1.206,0.23166,0.34616,4.8999,4.9293,-0.00050816,0.041004
1.4645,1.3302,0.16673,0.40021,5.056,4.8805,0.0023396,0.94239
-0.073896,1.259,0.22102,0.011108,5.1132,5.0787,-0.0012027,0.18478
-0.37494,1.2763,0.20754,-0.029201,5.0078,4.9346,0.0043495,0.46191
1.5967,1.262,0.2246,0.33599,4.9833,5.1956,0.012844,0.078554
1.2426,1.3168,0.14487,0.35604,4.9263,5.1828,-0.00089231,0.7344
1.4073,1.3252,0.16187,0.34802,4.9703,5.5419,0.0011531,0.27912
1.1865,1.2569,0.22838,0.2734,4.9421,4.8084,-0.0015429,0.44528
0.30912,1.2054,0.1627,0.14477,4.6531,5.2543,-0.00719,0.12115
1.4927,1.2506,0.22717,0.33387,5.0097,4.828,0.01888,0.27847
2.1906,1.306,0.17145,0.50065,5.0799,5.251,0.0024128,0.40596
2.2169,1.2807,0.21651,0.4706,5.2782,4.978,-0.011294,0.29887
0.36877,1.2324,0.20709,0.12111,4.8431,4.8739,0.01247,0.33438
2.0155,1.3018,0.16581,0.47141,4.9415,5.2709,-0.011005,0.48218
2.0571,1.3085,0.19487,0.45259,5.1051,5.2302,-0.0033201,0.33448
2.6927,1.2889,0.19941,0.60012,5.0737,4.9231,-0.0090917,0.65818
0.98773,1.1835,0.25411,0.19198,5.0421,4.6348,0.00052104,0.024675
2.0672,1.322,0.16442,0.51052,5.0033,5.0309,0.0014407,0.78428
1.9837,1.299,0.20927,0.44238,5.1427,4.9761,-0.0056548,0.48434
0.85864,1.3056,0.202,0.22769,5.1087,4.9668,0.0080348,0.51055
2.0348,1.3851,0.17057,0.48167,5.3927,5.1729,-0.0075377,0.86857
1.0798,1.2098,0.21476,0.2517,4.8235,4.9836,0.01601,0.12378
1.7004,1.2452,0.18112,0.4102,4.8806,5.0089,-0.0084982,0.34994
1.9157,1.24,0.21217,0.43231,4.9787,4.8427,-0.0066943,0.41331
-0.66694,1.2516,0.19404,-0.071518,4.9972,4.9914,-0.017119,0.36294
0.74292,1.2038,0.24488,0.14522,5.0759,4.8621,-0.0046471,0.044328
0.42637,1.2953,0.21106,0.12169,5.2028,5.0888,0.0064101,0.45939
0.96175,1.2301,0.22624,0.21941,5.0191,4.8256,-0.014441,0.19497
0.56848,1.3073,0.19559,0.16446,5.1978,5.1947,0.010624,0.37163
2.817,1.2198,0.24648,0.58283,5.127,4.7187,-0.014794,0.079444
2.1722,1.2435,0.2042,0.47271,4.801,5.1633,0.0045256,0.1554
3.3323,1.361,0.17115,0.75692,5.0655,5.028,-0.0083,0.98593
1.5551,1.2382,0.22321,0.34696,5.0291,4.8093,-0.0048677,0.32759
1.2968,1.299,0.23402,0.26907,5.2751,5.0584,-0.0045157,0.34729
1.6973,1.3296,0.21105,0.37372,5.1702,5.1504,-0.018108,0.63867
1.9855,1.3004,0.16872,0.49434,4.9179,4.9611,-0.0031559,0.7901
1.8949,1.2243,0.13871,0.46886,4.6191,5.2603,-0.0095879,0.30532
1.0763,1.278,0.20521,0.25962,5.0755,5.0551,-0.008546,0.48176
1.6495,1.3074,0.15613,0.44403,4.8301,4.9778,0.0084121,0.90013
0.47068,1.2569,0.24412,0.097368,5.0878,4.9374,0.006236,0.16896
2.608,1.2381,0.19244,0.57305,5.0022,5.0267,-0.0018331,0.37944
0.55119,1.2436,0.18321,0.17938,4.8625,5.0341,0.0026541,0.34055
1.6767,1.2963,0.2208,0.38582,5.1877,4.7292,-0.005657,0.61166
0.7599,1.3389,0.19835,0.20404,5.3215,5.121,-0.005484,0.55307
2.5596,1.2487,0.16616,0.63574,4.8026,4.7212,-0.0050028,0.83113
2.2814,1.2964,0.20443,0.52663,5.132,4.808,0.0026803,0.65867
1.7806,1.2969,0.22116,0.37283,5.3632,5.0611,-0.0074546,0.2324
0.11729,1.3281,0.20527,0.075215,5.2483,4.7273,0.013034,0.74021
1.5542,1.212,0.19353,0.36246,4.7831,5.0603,-0.010119,0.21637
1.2869,1.201,0.25134,0.26205,5.0002,4.6983,0.003956,0.074544
0.80728,1.307,0.17904,0.24262,4.9832,5.0374,-0.00029408,0.56524
1.6854,1.2761,0.23054,0.33549,5.2465,5.2004,-0.015467,0.043425
1.9075,1.3423,0.14129,0.49971,4.8377,5.1717,0.014704,0.94923
0.46577,1.3031,0.19248,0.1597,5.0918,4.9195,0.0061274,0.66274
1.7042,1.2604,0.18986,0.39402,4.9815,5.0846,-0.020169,0.37692
1.9998,1.2634,0.16917,0.47015,4.8982,5.1554,-0.0092808,0.50712
0.59645,1.3374,0.17805,0.20895,5.0159,4.9762,0.0031093,0.83852
-0.079478,1.2373,0.19938,0.030798,5.0465,5.0798,-0.0044133,0.089907
0.36407,1.2787,0.21959,0.10632,5.11,4.9418,-0.0063171,0.3677
2.3235,1.2748,0.1593,0.54965,4.7515,5.1945,0.0087775,0.38878
-0.44384,1.2528,0.23875,-0.084843,5.065,4.8417,0.0063506,0.21466
0.72891,1.3078,0.18069,0.23529,5.002,4.8183,-0.0044119,0.91083
0.092285,1.247,0.1931,0.08778,4.8251,4.7939,-0.015795,0.63974
0.60437,1.2529,0.1747,0.19815,4.7336,5.1849,0.013092,0.33459
0.86109,1.3054,0.17767,0.25693,5.0683,4.9277,-0.0026969,0.73626
1.148,1.2647,0.23629,0.24774,5.1524,4.8226,0.0072413,0.38623
1.2061,1.3196,0.10323,0.3826,4.7244,5.3005,-0.013885,0.99623
1.0217,1.2376,0.21068,0.24215,4.9743,5.0039,-0.011926,0.27391
2.0987,1.2963,0.21634,0.47043,5.2966,4.7901,0.0044603,0.46601
2.7535,1.3573,0.16919,0.62549,4.9841,5.2642,0.013159,0.78228
0.98727,1.2436,0.22268,0.22803,4.9251,4.9656,0.016785,0.26138
0.66635,1.1775,0.25422,0.12968,4.9394,4.5511,-0.0034088,0.082486
-0.19984,1.3161,0.11454,0.11814,4.7064,4.9291,-0.0069152,0.99375
0.97815,1.2064,0.221,0.21758,4.8916,5.0759,-0.0080143,0.005932
1.5208,1.293,0.19753,0.34657,5.0382,5.2566,0.0059825,0.16303
1.3399,1.2851,0.18602,0.32859,5.0113,5.1516,-5.4236e-05,0.45793
-0.58671,1.3417,0.13708,0.018157,5.0106,5.2461,-0.021323,0.77052
2.6019,1.2311,0.19958,0.57504,4.8804,4.9935,0.0076619,0.21698
2.7267,1.2585,0.23147,0.55477,5.1536,4.9961,-0.013481,0.26059
-0.002407,1.3246,0.20403,0.047956,5.3038,5.2686,-0.011615,0.39406
1.8736,1.2631,0.1787,0.44195,4.9881,5.0508,-0.013395,0.48671
0.53041,1.2795,0.20318,0.16651,5.0729,4.6835,-0.0013387,0.62408
2.3668,1.2976,0.19663,0.52171,5.1604,5.0894,0.0040855,0.50343
2.6483,1.2628,0.18097,0.60224,4.8996,5.0303,0.0028438,0.35843
1.066,1.2884,0.14503,0.32472,4.7983,5.1092,0.0013248,0.7525
3.0197,1.2619,0.17283,0.71174,4.8516,4.8125,-0.0082325,0.68417
0.040914,1.2062,0.2202,0.038976,4.8668,4.4396,0.0023464,0.5498
2.1234,1.2694,0.21911,0.44792,4.8861,5.1872,0.0012293,0.14662
1.1827,1.166,0.16087,0.33336,4.4936,4.8643,-0.009362,0.31784
1.1865,1.2493,0.1848,0.30827,4.8303,4.9971,-0.0091137,0.42055
0.18157,1.2449,0.22274,0.057719,5.0355,5.2677,0.00088871,0.087602
1.9851,1.2171,0.19366,0.43775,4.95,5.0744,-0.021716,0.061479
2.5832,1.2549,0.20976,0.5826,5.0385,4.7918,0.0069185,0.4369
2.5801,1.3211,0.19045,0.57351,5.2001,5.1054,0.010813,0.67767
1.3887,1.3553,0.19713,0.34325,5.2826,4.9641,0.0037274,0.87593
1.4311,1.2285,0.18739,0.35044,4.864,4.9815,-0.0048723,0.17331
2.2783,1.276,0.18555,0.50479,4.8776,5.2257,-0.0082853,0.34841
1.2838,1.3467,0.14911,0.36004,4.9857,5.2346,-0.0044625,0.82639
0.29196,1.4037,0.11942,0.20032,5.0831,5.4269,0.0047962,0.89373
3.1873,1.2578,0.16848,0.71997,4.7126,5.1447,0.022096,0.41552
1.8365,1.324,0.13031,0.50808,4.7583,5.0326,0.013531,0.94019
0.18156,1.252,0.17624,0.1176,4.7408,5.0819,0.00072354,0.4775
0.32044,1.259,0.19945,0.11679,4.8772,5.1204,0.013329,0.14895
1.1462,1.3231,0.16844,0.32011,4.9489,5.1108,0.001065,0.77629
1.5344,1.3373,0.18824,0.369,5.0723,5.2162,0.013573,0.38871
0.05836,1.1458,0.24635,0.0068146,4.7595,4.6443,6.758e-06,0.0087295
1.5046,1.3012,0.22981,0.31527,5.3651,4.9902,0.0016848,0.41312
3.0125,1.2571,0.22413,0.61755,5.1254,5.0469,-0.002208,0.25087
2.4684,1.3358,0.18926,0.5847,5.1363,4.8895,0.017927,0.74985
3.381,1.3194,0.15388,0.78042,4.9083,5.0491,-0.0017928,0.88507
1.8911,1.3352,0.1315,0.51128,4.822,5.0746,0.001809,0.98964
0.65096,1.3268,0.22231,0.16344,5.2335,4.9519,0.0096293,0.60079
2.2426,1.2539,0.19964,0.48992,5.1557,5.0249,-0.0044989,0.19355
0.37422,1.3629,0.13461,0.19893,4.9195,5.3799,0.015974,0.85922
1.9088,1.2936,0.21671,0.44034,5.2085,4.7058,-0.0020399,0.78699
1.2393,1.3516,0.15581,0.35804,5.1005,5.0139,-0.0023923,0.9858
1.8219,1.3646,0.14258,0.46232,5.0709,5.3106,-0.0075911,0.96686
2.0452,1.2643,0.22354,0.43244,5.0829,5.0212,-0.0021016,0.35837
1.3589,1.2813,0.23019,0.2829,5.3483,4.982,0.0027393,0.29087
3.7256,1.4037,0.16515,0.81563,5.3386,5.2249,0.004885,0.96262
2.3876,1.2618,0.22092,0.50392,4.8553,5.1204,0.0026532,0.22821
0.9807,1.1997,0.19159,0.25155,4.6493,5.1272,0.0015758,0.057189
0.85116,1.2499,0.19741,0.23955,4.8165,4.7978,0.0099799,0.53374
0.3145,1.262,0.15127,0.16159,4.7345,5.3285,-0.0018511,0.36308
2.9291,1.3099,0.17341,0.65697,4.9723,5.1547,0.0047032,0.5853
1.2117,1.34,0.14857,0.33148,5.0039,5.45,-0.003526,0.71864
0.90455,1.2424,0.23473,0.19304,5.1212,4.9104,-0.010169,0.22027
1.1021,1.3185,0.21765,0.24057,5.3082,5.2633,-0.017277,0.13331
1.3535,1.1824,0.20987,0.30418,4.796,5.0169,-0.0096417,0.047804
0.045239,1.2546,0.27412,-0.037618,5.3785,4.989,0.0092164,0.050285
0.19238,1.2739,0.17511,0.12471,4.9025,4.8911,-0.0032813,0.77556
1.886,1.3453,0.15944,0.43185,4.9878,5.6626,0.0085823,0.31825
1.178,1.2611,0.17219,0.29835,4.8067,5.3922,-0.0078275,0.14235
0.69718,1.2731,0.15484,0.22542,4.8285,5.4237,-0.00074431,0.19094
2.1624,1.2155,0.16182,0.52214,4.6176,4.9945,-0.016167,0.47565
1.9706,1.3027,0.16525,0.48789,4.8301,5.1035,0.012578,0.68559
2.3596,1.2157,0.2175,0.50251,4.8759,5.0316,0.010532,0.0244
2.0734,1.2393,0.22317,0.45649,4.9986,4.8659,0.025172,0.25061
1.4682,1.2907,0.17539,0.39994,4.947,4.7329,0.0026968,0.91883
0.89534,1.2638,0.1637,0.27434,4.8394,4.9862,0.0094303,0.50453
0.71712,1.3456,0.22402,0.16623,5.5005,5.0019,-0.0019869,0.77483
1.7053,1.2987,0.17979,0.43072,4.85,4.9653,0.0079075,0.71373
2.1871,1.246,0.1687,0.54445,4.7832,4.7961,-0.010837,0.89911
2.0211,1.1985,0.18309,0.45344,4.6887,5.1828,-0.0094607,0.015591
0.84821,1.3213,0.13109,0.28846,4.8719,5.3089,0.0025478,0.64088
1.7237,1.211,0.20275,0.37456,4.8721,5.1824,-0.0077869,0.077348
1.1748,1.2647,0.21826,0.26367,5.0368,5.0815,-0.0040469,0.16828
1.4565,1.2455,0.19971,0.3701,5.0132,4.6134,0.01438,0.60436
0.034427,1.229,0.27461,-0.046046,5.3691,4.5402,-0.0013361,0.18969
1.9351,1.246,0.22346,0.40988,5.253,4.8686,-0.015426,0.19963
0.6389,1.3179,0.19891,0.18492,5.3437,4.8395,-0.0025654,0.84564
2.2759,1.267,0.19649,0.46484,5.0102,5.4867,-0.0061715,0.0018409
0.81426,1.3407,0.2009,0.22459,5.1503,4.9848,0.0035402,0.81859
1.6955,1.2578,0.223,0.37178,5.1533,4.8759,0.015896,0.323
1.7539,1.2927,0.15216,0.48604,4.7892,4.7863,0.0083508,0.89209
1.1538,1.2846,0.21214,0.28229,5.1144,4.7971,0.010923,0.51048
-1.2141,1.4005,0.15666,-0.11774,5.2838,5.3307,-0.0066979,0.88974
2.3914,1.3462,0.2003,0.53076,5.2345,5.0574,-0.0035793,0.73735
2.2732,1.3058,0.19675,0.49733,5.138,5.1685,0.0018423,0.42198
1.4244,1.2042,0.27267,0.26243,5.1049,4.7109,-0.010324,0.096909
2.3931,1.3777,0.23473,0.51156,5.611,4.7898,-0.0031654,0.82124
1.7698,1.2081,0.20002,0.4127,4.8201,4.882,0.001273,0.26189
1.2435,1.3197,0.18362,0.32875,5.1106,4.9516,0.0098662,0.6754
0.83226,1.2552,0.14934,0.26393,4.7005,5.2441,-0.011311,0.44513
0.67086,1.2687,0.21031,0.18874,5.0824,4.6082,0.0022431,0.61371
-0.20801,1.2943,0.21253,-0.0062959,5.166,4.9614,0.015026,0.39959
1.2119,1.223,0.24912,0.24529,5.0784,4.769,6.9447e-05,0.11815
0.12574,1.3174,0.18196,0.10219,4.9998,5.1498,0.0091381,0.55177
2.7362,1.2604,0.16435,0.6495,4.9269,4.9108,0.0014079,0.78672
1.5896,1.3166,0.18487,0.36561,5.2006,5.3181,-0.0007983,0.16358
2.8355,1.2499,0.19822,0.61015,4.9793,5.0346,-0.014369,0.34062
1.2529,1.2684,0.18838,0.32045,4.9148,4.9782,-0.00059851,0.41199
0.15026,1.1656,0.21537,0.067784,4.574,4.7477,0.01073,0.12355
1.48,1.2601,0.22037,0.32321,5.0531,5.0343,0.0016679,0.19079
1.8802,1.347,0.15756,0.4719,5.0417,5.1333,-0.0095164,0.89514
-0.29582,1.2983,0.17959,0.020352,5.0041,5.2876,-0.0032071,0.39234
3.3328,1.1943,0.22966,0.71343,5.1268,4.6645,-0.010165,0.19189
1.6113,1.2549,0.23038,0.34721,5.1236,4.8622,0.0053794,0.31127
0.73153,1.2277,0.21492,0.17838,5.0026,4.9736,-0.0090869,0.11647
1.3241,1.2486,0.1626,0.37282,4.6974,4.8612,0.0061882,0.68372
0.84481,1.2867,0.18316,0.23701,4.908,5.1992,0.0053084,0.28642
0.15758,1.3,0.22033,0.056553,5.226,5.3004,0.0063939,0.070072
1.936,1.3612,0.17187,0.45163,5.195,5.2991,-0.010661,0.65023
1.2977,1.2709,0.15901,0.3554,4.7962,5.0964,0.0099488,0.51914
1.3586,1.1942,0.22566,0.29081,4.9472,4.9339,-0.0068159,0.070497
-0.18986,1.2706,0.21562,-0.0023815,5.0697,4.7652,-0.0008643,0.524
2.9599,1.3395,0.21227,0.62339,5.2925,5.1375,0.014544,0.52662
1.0671,1.3129,0.14796,0.33232,4.9252,4.9627,-0.0061243,0.93525
1.1744,1.3263,0.17378,0.32185,5.0331,5.0398,-0.01322,0.81578
2.1827,1.3218,0.14398,0.54673,4.9201,5.116,0.00061225,0.71241
1.8472,1.2276,0.22978,0.40033,4.9363,4.8432,-0.0023,0.25216
2.0624,1.2468,0.19106,0.46578,4.9349,5.0623,-0.0074908,0.32617
1.9933,1.3341,0.23108,0.40994,5.3955,5.0804,0.0027723,0.36498
0.48125,1.289,0.15741,0.20839,4.8277,4.8553,-0.0050838,0.87693
1.4753,1.2816,0.13072,0.43574,4.7051,4.905,-0.0052469,0.98491
2.4389,1.243,0.21929,0.5677,5.0407,4.5708,0.013714,0.53071
2.1114,1.2797,0.15716,0.51653,4.8531,5.0591,-0.011275,0.57324
0.42773,1.3485,0.19438,0.14991,5.2621,5.0083,0.004281,0.77696
2.5926,1.3142,0.12883,0.64921,4.8927,5.0127,-0.011288,0.94681
0.91893,1.2786,0.19554,0.24046,4.9403,5.1173,0.020055,0.31798
1.2706,1.2843,0.15547,0.35962,4.904,4.9757,-0.0061326,0.6263
2.4362,1.3234,0.15692,0.59233,5.0053,5.0181,-0.0010956,0.83777
1.4223,1.2669,0.1914,0.35462,4.8956,4.9484,0.0055092,0.50701
0.35147,1.3609,0.18386,0.14127,5.2392,5.2789,0.005478,0.62006
2.4958,1.3526,0.15149,0.57362,5.1423,5.2997,-0.017116,0.81343
-0.85474,1.335,0.20382,-0.13007,5.2258,4.7936,0.020086,0.79449
1.7029,1.2833,0.20881,0.38065,5.07,5.0804,0.0098599,0.3293
3.4761,1.2316,0.23312,0.72295,5.0662,4.8537,-0.0076611,0.32213
0.97041,1.3486,0.16321,0.27655,5.1476,5.3528,0.01168,0.6314
1.0545,1.2343,0.21761,0.25058,4.9114,4.8681,0.013751,0.28903
2.5226,1.2551,0.18212,0.55153,4.8799,5.2578,0.0066199,0.23403
1.8733,1.1817,0.22416,0.41861,4.7954,4.6943,-0.018732,0.20751
1.6491,1.322,0.16743,0.43333,5.0872,4.8591,-0.017245,0.93938
1.0749,1.3207,0.19908,0.27103,5.2149,5.0101,0.010567,0.50988
1.0542,1.2495,0.18514,0.29223,4.7955,4.8449,-0.00041911,0.49533
1.8783,1.2342,0.20146,0.41148,4.8819,5.19,0.0073477,0.14909
0.65322,1.3392,0.11938,0.26625,4.9278,5.2729,-0.003152,0.95205
0.033784,1.291,0.22778,0.025187,5.2911,4.8476,-0.0021313,0.39803
1.6072,1.1771,0.22741,0.34547,4.7475,4.9216,-0.0083568,0.035683
0.5047,1.2855,0.19471,0.16258,5.0434,4.9934,-0.0076564,0.44208
-0.045572,1.2649,0.22885,0.0099727,5.1654,4.8795,-0.0092886,0.41011
0.96688,1.2411,0.19952,0.25155,4.7747,4.9904,0.0037212,0.3721
1.9779,1.3462,0.14024,0.49627,4.9189,5.2874,-0.0079964,0.9186
1.3278,1.2885,0.1782,0.34809,4.8079,5.064,0.00668,0.58665
1.6753,1.1941,0.24316,0.35313,4.9868,4.6757,-0.012219,0.22553
1.5309,1.2795,0.22961,0.31416,5.385,5.0102,-0.00032362,0.13008
2.2962,1.3577,0.17063,0.55595,5.0749,5.0055,-0.0036044,0.95474
1.4405,1.2028,0.23106,0.31778,4.8328,4.827,0.022501,0.094833
1.1071,1.2251,0.19332,0.28968,4.8096,4.8262,-0.024701,0.44909
1.1761,1.2837,0.20894,0.28329,5.1991,4.8495,0.0036794,0.37783
2.2235,1.3067,0.25354,0.41455,5.5989,5.0784,-0.0068101,0.18897
2.2941,1.3682,0.18285,0.53109,5.0173,5.1851,0.0064436,0.85911
1.4155,1.196,0.22512,0.32232,4.6758,4.8526,0.014494,0.1001
2.3867,1.2336,0.20977,0.5035,4.9378,5.14,0.0025585,0.0050868
0.79478,1.2144,0.20291,0.21375,4.8704,4.7715,0.0049718,0.33558
1.1788,1.2168,0.18322,0.30759,4.6027,5.0561,0.0086153,0.25439
2.7786,1.2769,0.15597,0.63482,4.8884,5.1949,0.0023632,0.51514
-0.48461,1.2148,0.16532,-0.0050713,4.6006,4.8181,-0.0047982,0.42049
0.77178,1.2625,0.16592,0.25156,4.8623,4.8801,-0.003363,0.761
0.84632,1.2891,0.15804,0.28898,4.6054,4.8794,0.020252,0.91255
1.6024,1.2484,0.14247,0.42836,4.6057,5.1358,0.0056831,0.57269
1.0553,1.3218,0.24455,0.22192,5.2302,4.9292,0.018463,0.45657
2.2562,1.2909,0.1661,0.50395,4.9632,5.3449,-0.020347,0.38551
1.0983,1.2751,0.21003,0.27121,5.1473,4.7647,-0.0079555,0.60644
0.48811,1.2561,0.19311,0.15929,4.8902,5.0008,0.0071588,0.36887
2.5159,1.3141,0.16802,0.59571,4.9805,5.0349,0.0036742,0.644
0.72055,1.376,0.14737,0.25384,5.1027,5.2949,0.017012,0.87504
0.91453,1.2588,0.20112,0.23814,5.1715,4.7587,0.00022197,0.46706
1.3628,1.2462,0.20754,0.31389,5.0091,5.0064,0.006185,0.31353
0.3204,1.3146,0.14416,0.18572,4.7864,5.1016,-0.0067496,0.83038
1.7453,1.2458,0.19728,0.42966,4.8346,4.748,0.003503,0.62066
1.2329,1.3519,0.2021,0.30103,5.309,5.0167,-0.010427,0.79119
0.92437,1.1967,0.17523,0.25071,4.7312,5.1499,-0.0090168,0.028038
-0.28913,1.2848,0.17605,0.024462,4.8831,5.1072,0.0096152,0.45642
2.7937,1.1974,0.20004,0.63093,4.7788,4.8272,0.0057146,0.24806
1.6024,1.2364,0.20813,0.35808,5.1008,4.9516,-0.0076162,0.21243
2.9539,1.3489,0.18262,0.65816,5.2431,5.058,-0.0081405,0.73268
0.95345,1.2824,0.18909,0.25926,5.0341,4.9523,0.013368,0.46463
2.5778,1.2119,0.20421,0.55668,4.8533,5.0113,-0.0055681,0.13893
1.9531,1.2078,0.20971,0.43777,4.881,4.868,-0.0067858,0.17614
2.8851,1.2797,0.19195,0.65205,5.1127,4.8474,-0.011867,0.56502
1.5622,1.2096,0.20309,0.37928,4.7892,4.763,0.012623,0.42049
0.52929,1.1984,0.26285,0.081609,5.1071,4.6931,0.0027342,0.063078
1.9559,1.2855,0.13386,0.51943,4.6749,5.0873,0.020179,0.67059
1.4993,1.2081,0.20308,0.34208,4.8864,5.0048,-0.005941,0.045708
1.8459,1.2944,0.24491,0.38314,5.2747,4.8428,0.012815,0.41072
1.2144,1.3465,0.14693,0.35828,4.9182,5.1354,0.0033665,0.83823
1.9312,1.3245,0.21322,0.42511,5.3114,4.9861,-0.0044738,0.46466
0.65389,1.3143,0.17909,0.20033,5.1967,5.1881,-0.0063672,0.49347
1.5476,1.275,0.15055,0.43897,4.7395,4.8327,0.014813,0.76847
0.8494,1.2106,0.1721,0.26002,4.6108,4.8699,-0.0042611,0.44608
1.0621,1.3576,0.12873,0.33881,4.9171,5.2732,-0.00032218,0.94298
0.81957,1.3122,0.20585,0.20987,5.0643,5.1847,0.0051156,0.42372
3.3387,1.3651,0.18321,0.73521,5.4188,5.0419,-0.0017623,0.95767
0.56578,1.2347,0.17611,0.19187,4.8821,4.9492,-0.030272,0.45704
0.22825,1.3395,0.14479,0.16819,4.9243,5.0699,0.0042818,0.94108
0.50549,1.3115,0.11511,0.24478,4.6469,5.2349,0.022517,0.83986
0.10157,1.297,0.22544,0.041462,5.2636,4.9923,0.0045664,0.49362
0.64191,1.2735,0.21365,0.16833,4.9901,5.0157,0.011758,0.37209
1.235,1.2356,0.22647,0.27908,4.9942,4.8024,0.0062043,0.34966
0.86324,1.2593,0.1648,0.25923,4.8267,5.1177,-0.0066514,0.46156
1.5055,1.2778,0.14431,0.41015,4.6439,5.1809,0.014058,0.64941
1.0158,1.3032,0.20883,0.2366,5.2106,5.2007,0.004958,0.30455
